service,distance,experience,is_peak_hour,rain_ratio,completion_time
Sửa chữa và bảo dưỡng điện thoại,18,1.004063857609189,1,0.0,99
Sửa chữa và bảo dưỡng ô tô,2,26.882546097218267,0,0.0,171
Sửa chữa và bảo dưỡng máy lạnh,27,19.40461501445475,1,0.0,164
Sửa chữa và bảo dưỡng máy giặt,20,1.102251734950229,1,1.0,163
Sửa chữa và bảo dưỡng điện thoại,7,7.116468661066859,1,0.0,74
Sửa chữa và bảo dưỡng máy giặt,6,2.252772517119692,1,0.5,135
Sửa chữa và bảo dưỡng nồi cơm điện,37,7.122141820432633,1,0.5,127
Sửa chữa và bảo dưỡng quạt điện,8,5.015630340312501,1,1.0,70
Sửa chữa và bảo dưỡng tủ lạnh,10,2.043413257483289,1,0.5,151
Sửa chữa và bảo dưỡng điện thoại,21,0.9438002878240586,1,0.0,100
Sửa chữa và bảo dưỡng máy lạnh,21,4.88901482771323,1,1.0,206
Sửa chữa và bảo dưỡng tủ lạnh,2,11.906454362682318,1,1.0,110
Sửa chữa và bảo dưỡng lò vi sóng,7,27.874204002263923,1,1.0,99
Sửa chữa và bảo dưỡng TV,11,27.1710461268042,0,0.5,85
Sửa chữa và bảo dưỡng nồi cơm điện,4,8.139129637990113,0,1.0,40
Sửa chữa và bảo dưỡng máy in,17,2.578920433764248,0,0.5,109
Sửa chữa và bảo dưỡng nồi cơm điện,11,1.3649659029359889,0,0.5,75
Sửa chữa và bảo dưỡng máy giặt,4,3.3625735842998417,1,1.0,142
Sửa chữa và bảo dưỡng tủ lạnh,7,6.904417655038419,0,0.0,108
Sửa chữa và bảo dưỡng laptop,37,28.19421900337893,0,0.5,148
Sửa chữa và bảo dưỡng máy in,17,1.8044002850750571,0,1.0,135
Sửa chữa và bảo dưỡng máy tính,41,1.0831110204271222,1,1.0,183
Sửa chữa và bảo dưỡng hệ thống nước,39,0.3404292060292122,0,0.0,207
Sửa chữa và bảo dưỡng laptop,35,1.6144056776982998,1,0.5,188
Sửa chữa và bảo dưỡng điện thoại,9,8.157312161568592,0,0.5,55
Sửa chữa và bảo dưỡng điện dân dụng,6,2.707107728947319,0,0.5,125
Sửa chữa và bảo dưỡng máy lạnh,26,24.51268027585956,0,1.0,141
Sửa chữa và bảo dưỡng nồi cơm điện,4,10.238758057733037,0,0.5,31
Sửa chữa và bảo dưỡng lò vi sóng,23,5.533772292983878,0,0.5,127
Sửa chữa và bảo dưỡng máy tính,12,3.815637637271738,0,0.5,99
Sửa chữa và bảo dưỡng máy giặt,29,13.836160436766246,0,1.0,150
Sửa chữa và bảo dưỡng máy lạnh,30,4.095090438941639,0,0.0,197
Sửa chữa và bảo dưỡng tủ lạnh,8,1.9962905327320557,0,1.0,143
Sửa chữa và bảo dưỡng máy in,43,22.035519864370144,1,0.0,149
Sửa chữa và bảo dưỡng máy in,11,1.5166590879686568,1,1.0,119
Sửa chữa và bảo dưỡng quạt điện,18,7.598360421082303,0,0.0,63
Sửa chữa và bảo dưỡng lò vi sóng,16,9.215906407042292,0,0.5,94
Sửa chữa và bảo dưỡng máy in,19,3.101563640608533,1,1.0,122
Sửa chữa và bảo dưỡng ô tô,11,18.26505797622924,0,1.0,195
Sửa chữa và bảo dưỡng hệ thống nước,15,13.41927863967544,0,1.0,122
Sửa chữa và bảo dưỡng điện thoại,23,24.449961662482878,0,0.0,82
Sửa chữa và bảo dưỡng máy giặt,11,1.4039594018771946,0,1.0,162
Sửa chữa và bảo dưỡng máy in,11,24.574764195001663,0,1.0,83
Sửa chữa và bảo dưỡng ô tô,18,1.617683828005271,0,1.0,231
Sửa chữa và bảo dưỡng lò vi sóng,12,1.9028727190089687,1,0.5,108
Sửa chữa và bảo dưỡng laptop,35,3.516364365266506,0,0.5,148
Sửa chữa và bảo dưỡng máy lạnh,15,1.2390813348945846,0,1.0,177
Sửa chữa và bảo dưỡng lò vi sóng,23,12.901763461584087,1,0.0,108
Sửa chữa và bảo dưỡng máy giặt,9,1.9690430831854293,0,0.5,131
Sửa chữa và bảo dưỡng tủ lạnh,19,25.212983370567635,0,0.5,128
Sửa chữa và bảo dưỡng máy in,39,7.573420826977607,0,0.0,139
Sửa chữa và bảo dưỡng tủ lạnh,4,7.987639163615997,0,1.0,115
Sửa chữa và bảo dưỡng nồi cơm điện,20,6.882096614239435,0,1.0,87
Sửa chữa và bảo dưỡng quạt điện,13,17.902120756199416,0,1.0,58
Sửa chữa và bảo dưỡng máy in,23,10.853212190146756,1,1.0,124
Sửa chữa và bảo dưỡng hệ thống nước,2,0.3311036060676819,1,0.5,142
Sửa chữa và bảo dưỡng laptop,10,20.44439851167088,0,0.5,87
Sửa chữa và bảo dưỡng điện dân dụng,21,13.483817669399002,0,0.5,112
Sửa chữa và bảo dưỡng xe máy,4,2.5479683062874297,0,1.0,100
Sửa chữa và bảo dưỡng tủ lạnh,19,0.4661097423629047,0,1.0,164
Sửa chữa và bảo dưỡng nồi cơm điện,13,1.6394209838983456,1,1.0,100
Sửa chữa và bảo dưỡng ô tô,9,0.6981264245324063,0,0.0,227
Sửa chữa và bảo dưỡng laptop,28,0.9463590085343676,1,0.0,159
Sửa chữa và bảo dưỡng laptop,13,5.767006355352937,1,0.0,124
Sửa chữa và bảo dưỡng máy in,8,1.5728618005080812,1,1.0,115
Sửa chữa và bảo dưỡng hệ thống nước,2,21.889084783522915,1,1.0,112
Sửa chữa và bảo dưỡng xe máy,27,5.117376093756775,0,0.5,123
Sửa chữa và bảo dưỡng hệ thống nước,2,0.9289779251198198,1,1.0,140
Sửa chữa và bảo dưỡng máy tính,26,20.043425817618896,1,0.5,121
Sửa chữa và bảo dưỡng tủ lạnh,10,18.27420256788907,1,1.0,133
Sửa chữa và bảo dưỡng tủ lạnh,21,2.979794904435816,0,1.0,143
Sửa chữa và bảo dưỡng lò vi sóng,10,4.3832327675149045,1,0.5,102
Sửa chữa và bảo dưỡng TV,44,7.261485223339428,0,0.0,188
Sửa chữa và bảo dưỡng máy tính,5,0.6175178609858286,1,0.5,108
Sửa chữa và bảo dưỡng máy giặt,15,17.421107466459404,1,1.0,144
Sửa chữa và bảo dưỡng điện dân dụng,21,6.645694748476238,1,0.5,135
Sửa chữa và bảo dưỡng ô tô,10,23.15345936839865,1,0.5,191
Sửa chữa và bảo dưỡng hệ thống nước,6,5.448253043839825,0,0.5,124
Sửa chữa và bảo dưỡng tủ lạnh,14,10.95292587783558,1,0.5,119
Sửa chữa và bảo dưỡng tủ lạnh,5,2.1836988175917766,0,1.0,132
Sửa chữa và bảo dưỡng tủ lạnh,8,4.5448635427134,0,0.5,121
Sửa chữa và bảo dưỡng máy tính,28,1.2983589340512354,0,0.5,133
Sửa chữa và bảo dưỡng điện dân dụng,33,3.04903496767082,1,0.0,156
Sửa chữa và bảo dưỡng máy lạnh,5,13.70104671882048,0,0.5,117
Sửa chữa và bảo dưỡng máy giặt,27,0.1939392588749189,0,1.0,194
Sửa chữa và bảo dưỡng điện dân dụng,38,15.000350009513433,1,0.5,146
Sửa chữa và bảo dưỡng điện thoại,43,0.1692429199335515,0,0.5,160
Sửa chữa và bảo dưỡng điện thoại,10,4.288464149400929,0,0.0,65
Sửa chữa và bảo dưỡng máy lạnh,8,3.9397885885329416,0,0.5,140
Sửa chữa và bảo dưỡng TV,19,28.00854879397424,0,1.0,132
Sửa chữa và bảo dưỡng điện thoại,22,1.2813990575927146,1,1.0,119
Sửa chữa và bảo dưỡng điện dân dụng,39,13.112337397762998,0,0.5,156
Sửa chữa và bảo dưỡng tủ lạnh,31,0.6918593077608162,0,0.5,200
Sửa chữa và bảo dưỡng laptop,20,5.272389416833237,0,1.0,133
Sửa chữa và bảo dưỡng điện dân dụng,20,16.195470776210534,1,1.0,120
Sửa chữa và bảo dưỡng máy giặt,12,23.803447920788702,0,0.0,118
Sửa chữa và bảo dưỡng máy tính,8,24.627413052850752,1,1.0,82
Sửa chữa và bảo dưỡng quạt điện,15,1.2961324590837964,1,0.5,88
Sửa chữa và bảo dưỡng hệ thống nước,25,7.890873819678237,0,1.0,164
Sửa chữa và bảo dưỡng ô tô,12,2.8220614262916985,0,0.5,219
Sửa chữa và bảo dưỡng máy in,4,1.2301873454357115,1,0.0,84
Sửa chữa và bảo dưỡng lò vi sóng,2,5.668832280896181,1,0.0,89
Sửa chữa và bảo dưỡng máy tính,16,19.093289462711702,0,0.0,68
Sửa chữa và bảo dưỡng nồi cơm điện,5,3.025220819197982,1,1.0,66
Sửa chữa và bảo dưỡng quạt điện,50,1.6260600214320746,0,0.0,143
Sửa chữa và bảo dưỡng lò vi sóng,8,2.235831810691873,0,1.0,108
Sửa chữa và bảo dưỡng lò vi sóng,31,29.05090867116205,0,0.0,104
Sửa chữa và bảo dưỡng laptop,9,7.739364364323333,0,0.0,84
Sửa chữa và bảo dưỡng máy lạnh,6,0.5194456835588822,1,1.0,208
Sửa chữa và bảo dưỡng lò vi sóng,11,7.297816536773805,0,0.5,96
Sửa chữa và bảo dưỡng máy lạnh,20,2.185181214285195,1,0.0,189
Sửa chữa và bảo dưỡng quạt điện,21,7.945654445533605,1,1.0,99
Sửa chữa và bảo dưỡng tủ lạnh,11,25.287119740038037,0,0.0,100
Sửa chữa và bảo dưỡng hệ thống nước,5,2.898748883478489,0,0.5,114
Sửa chữa và bảo dưỡng điện thoại,18,1.2090269997957597,0,0.5,97
Sửa chữa và bảo dưỡng lò vi sóng,13,2.181094142603829,0,1.0,115
Sửa chữa và bảo dưỡng ô tô,13,9.36009492388752,1,0.5,221
Sửa chữa và bảo dưỡng máy giặt,11,13.568948792333948,1,1.0,143
Sửa chữa và bảo dưỡng điện dân dụng,39,28.52636903223801,0,1.0,144
Sửa chữa và bảo dưỡng nồi cơm điện,31,4.672404622186795,1,0.5,120
Sửa chữa và bảo dưỡng máy in,13,4.011815972315949,1,0.5,95
Sửa chữa và bảo dưỡng máy tính,15,1.9137051871479576,1,0.5,115
Sửa chữa và bảo dưỡng máy lạnh,11,11.81332194129794,1,1.0,178
Sửa chữa và bảo dưỡng TV,10,0.985138269234151,1,1.0,156
Sửa chữa và bảo dưỡng laptop,19,2.994047447473377,1,0.5,137
Sửa chữa và bảo dưỡng máy in,20,2.870606448591765,0,0.5,107
Sửa chữa và bảo dưỡng điện dân dụng,13,5.737153929356079,0,0.5,89
Sửa chữa và bảo dưỡng nồi cơm điện,35,2.381983250009505,1,1.0,152
Sửa chữa và bảo dưỡng nồi cơm điện,16,4.124605374514878,0,0.5,83
Sửa chữa và bảo dưỡng xe máy,4,13.229494574820093,0,0.0,57
Sửa chữa và bảo dưỡng xe máy,14,5.689748692498907,0,1.0,116
Sửa chữa và bảo dưỡng laptop,9,2.4690035246740343,0,1.0,114
Sửa chữa và bảo dưỡng điện thoại,5,17.271013109867397,0,0.5,45
Sửa chữa và bảo dưỡng máy lạnh,35,1.6836880216165806,1,1.0,236
Sửa chữa và bảo dưỡng máy lạnh,13,6.439411824629699,1,0.5,178
Sửa chữa và bảo dưỡng hệ thống nước,22,2.8900378225411893,0,0.5,169
Sửa chữa và bảo dưỡng hệ thống nước,9,25.64200833945989,1,1.0,113
Sửa chữa và bảo dưỡng nồi cơm điện,19,1.4142895458965103,0,0.0,83
Sửa chữa và bảo dưỡng quạt điện,10,21.26197820954976,0,0.0,35
Sửa chữa và bảo dưỡng ô tô,4,6.617515693210877,1,1.0,198
Sửa chữa và bảo dưỡng tủ lạnh,22,28.10768712946495,0,0.0,129
Sửa chữa và bảo dưỡng nồi cơm điện,25,20.389749967714543,1,0.5,96
Sửa chữa và bảo dưỡng quạt điện,3,22.98706492755791,1,1.0,46
Sửa chữa và bảo dưỡng nồi cơm điện,10,7.723754342119308,1,0.5,77
Sửa chữa và bảo dưỡng điện dân dụng,14,7.337708646337012,0,0.0,114
Sửa chữa và bảo dưỡng máy giặt,2,11.907495074775325,1,0.5,121
Sửa chữa và bảo dưỡng máy giặt,17,29.045329603570423,1,1.0,151
Sửa chữa và bảo dưỡng quạt điện,12,4.927080887884038,0,1.0,72
Sửa chữa và bảo dưỡng tủ lạnh,21,4.711206185385415,0,0.5,140
Sửa chữa và bảo dưỡng TV,8,27.37763874867116,0,0.5,93
Sửa chữa và bảo dưỡng điện dân dụng,14,0.2257555859564401,1,0.0,129
Sửa chữa và bảo dưỡng điện dân dụng,13,1.934991823749137,1,1.0,126
Sửa chữa và bảo dưỡng ô tô,18,15.39731957561738,0,0.0,186
Sửa chữa và bảo dưỡng lò vi sóng,12,21.58466681018207,0,0.5,81
Sửa chữa và bảo dưỡng máy tính,16,1.3213569459637862,0,0.5,105
Sửa chữa và bảo dưỡng máy tính,5,0.0424896164745368,0,0.5,100
Sửa chữa và bảo dưỡng hệ thống nước,9,9.621557898215022,0,0.5,94
Sửa chữa và bảo dưỡng máy giặt,13,1.649092664884478,0,1.0,166
Sửa chữa và bảo dưỡng TV,4,23.19189370940479,0,1.0,99
Sửa chữa và bảo dưỡng tủ lạnh,41,19.75328577147755,1,1.0,191
Sửa chữa và bảo dưỡng laptop,29,26.468273746904803,0,0.5,129
Sửa chữa và bảo dưỡng tủ lạnh,21,3.5691904194415627,1,0.5,159
Sửa chữa và bảo dưỡng máy tính,4,0.0651882082055576,0,1.0,107
Sửa chữa và bảo dưỡng máy lạnh,23,3.2510634430570784,0,1.0,176
Sửa chữa và bảo dưỡng tủ lạnh,30,14.382968847344353,1,0.0,150
Sửa chữa và bảo dưỡng ô tô,14,4.159802055781984,1,0.5,214
Sửa chữa và bảo dưỡng xe máy,14,3.672330500957569,0,0.5,107
Sửa chữa và bảo dưỡng laptop,4,7.884912839479436,1,0.0,87
Sửa chữa và bảo dưỡng quạt điện,1,17.999151154168956,0,0.5,18
Sửa chữa và bảo dưỡng laptop,3,7.931492206481907,1,0.5,105
Sửa chữa và bảo dưỡng máy tính,24,2.1617246524880085,0,0.5,130
Sửa chữa và bảo dưỡng máy lạnh,19,2.967854682300529,0,1.0,206
Sửa chữa và bảo dưỡng hệ thống nước,35,6.585065568855539,0,1.0,179
Sửa chữa và bảo dưỡng máy lạnh,41,5.54904201306912,0,0.5,224
Sửa chữa và bảo dưỡng tủ lạnh,15,1.0891652576543027,0,0.0,134
Sửa chữa và bảo dưỡng máy lạnh,34,1.448477583525865,0,0.5,225
Sửa chữa và bảo dưỡng hệ thống nước,33,4.155074931331109,0,0.0,168
Sửa chữa và bảo dưỡng quạt điện,24,28.19747528731413,1,0.0,78
Sửa chữa và bảo dưỡng tủ lạnh,20,5.9429838465272455,1,1.0,170
Sửa chữa và bảo dưỡng nồi cơm điện,19,9.327099645916311,0,1.0,72
Sửa chữa và bảo dưỡng máy giặt,2,0.3126193126135539,0,1.0,157
Sửa chữa và bảo dưỡng ô tô,4,1.32025033361228,0,0.0,188
Sửa chữa và bảo dưỡng điện dân dụng,17,3.588885590164346,1,0.0,115
Sửa chữa và bảo dưỡng nồi cơm điện,19,4.129105382497729,0,0.0,79
Sửa chữa và bảo dưỡng quạt điện,31,2.332846228075616,0,1.0,112
Sửa chữa và bảo dưỡng tủ lạnh,2,15.469684572883782,0,0.0,83
Sửa chữa và bảo dưỡng xe máy,21,2.2997673355827057,0,1.0,123
Sửa chữa và bảo dưỡng quạt điện,20,3.670096478728794,0,0.0,60
Sửa chữa và bảo dưỡng lò vi sóng,21,5.604124492217389,0,0.5,119
Sửa chữa và bảo dưỡng điện thoại,38,20.27719471975064,1,0.5,127
Sửa chữa và bảo dưỡng lò vi sóng,31,6.594799453893176,1,0.5,152
Sửa chữa và bảo dưỡng quạt điện,2,0.3492442263976526,0,1.0,65
Sửa chữa và bảo dưỡng điện thoại,7,2.5241248984079885,1,1.0,99
Sửa chữa và bảo dưỡng điện thoại,5,7.56052738391611,0,0.0,45
Sửa chữa và bảo dưỡng tủ lạnh,15,3.4094397454271355,1,0.0,128
Sửa chữa và bảo dưỡng máy in,16,26.959349149669958,1,0.0,85
Sửa chữa và bảo dưỡng nồi cơm điện,6,0.6058011739226643,1,1.0,90
Sửa chữa và bảo dưỡng hệ thống nước,18,6.510072097534692,0,0.5,140
Sửa chữa và bảo dưỡng xe máy,5,0.2677285985365011,1,0.0,102
Sửa chữa và bảo dưỡng quạt điện,24,0.646417817551878,0,1.0,108
Sửa chữa và bảo dưỡng nồi cơm điện,11,13.64806641776059,0,0.0,31
Sửa chữa và bảo dưỡng tủ lạnh,37,3.4036717262396565,1,0.0,177
Sửa chữa và bảo dưỡng xe máy,21,2.066636772092809,0,0.0,113
Sửa chữa và bảo dưỡng điện thoại,25,21.328725021250676,0,0.5,90
Sửa chữa và bảo dưỡng nồi cơm điện,14,5.491459762046909,1,0.5,79
Sửa chữa và bảo dưỡng hệ thống nước,28,21.340653611080576,0,0.5,139
Sửa chữa và bảo dưỡng máy giặt,14,9.396480068730945,0,0.0,116
Sửa chữa và bảo dưỡng laptop,28,1.037147083428652,0,0.0,136
Sửa chữa và bảo dưỡng hệ thống nước,16,17.125420439683104,1,1.0,133
Sửa chữa và bảo dưỡng điện thoại,6,2.5493264590866715,0,1.0,90
Sửa chữa và bảo dưỡng điện dân dụng,30,4.451124028385777,1,0.5,169
Sửa chữa và bảo dưỡng tủ lạnh,29,2.8452005260362734,1,0.5,204
Sửa chữa và bảo dưỡng máy in,9,1.5512439016732844,0,1.0,109
Sửa chữa và bảo dưỡng nồi cơm điện,1,2.770456066066356,1,0.5,67
Sửa chữa và bảo dưỡng máy lạnh,13,2.459533055177201,1,1.0,201
Sửa chữa và bảo dưỡng TV,26,1.2607063895759216,0,1.0,152
Sửa chữa và bảo dưỡng hệ thống nước,38,26.366426606852105,0,0.0,174
Sửa chữa và bảo dưỡng máy in,20,5.696145271688698,0,1.0,110
Sửa chữa và bảo dưỡng lò vi sóng,2,11.039067274444593,1,0.0,52
Sửa chữa và bảo dưỡng tủ lạnh,26,2.627163894207502,1,0.5,192
Sửa chữa và bảo dưỡng máy giặt,4,5.83875285581437,0,1.0,143
Sửa chữa và bảo dưỡng quạt điện,22,0.3043694164321036,0,0.5,98
Sửa chữa và bảo dưỡng TV,39,4.1970285365467,1,0.5,187
Sửa chữa và bảo dưỡng hệ thống nước,10,23.267665662372806,1,0.0,127
Sửa chữa và bảo dưỡng điện thoại,4,2.634173858375501,1,0.0,83
Sửa chữa và bảo dưỡng TV,8,6.6530592064433804,1,0.0,111
Sửa chữa và bảo dưỡng máy tính,6,2.9778009103786234,0,1.0,92
Sửa chữa và bảo dưỡng điện dân dụng,20,1.3775927453400656,0,1.0,117
Sửa chữa và bảo dưỡng quạt điện,21,1.4951935038409083,1,1.0,107
Sửa chữa và bảo dưỡng ô tô,12,4.507662627990657,0,0.5,196
Sửa chữa và bảo dưỡng máy tính,27,3.637903721810824,1,1.0,139
Sửa chữa và bảo dưỡng lò vi sóng,35,3.515897926911913,0,0.0,130
Sửa chữa và bảo dưỡng điện thoại,5,1.70222380591056,1,0.5,76
Sửa chữa và bảo dưỡng quạt điện,33,29.3151077268662,0,0.5,90
Sửa chữa và bảo dưỡng điện thoại,24,2.7617511572672595,1,0.0,112
Sửa chữa và bảo dưỡng máy giặt,37,0.9993763815678348,0,0.5,182
Sửa chữa và bảo dưỡng ô tô,42,8.325129048804195,1,0.5,239
Sửa chữa và bảo dưỡng hệ thống nước,2,0.4042199554772824,0,0.0,140
Sửa chữa và bảo dưỡng máy tính,12,14.389091730360926,1,0.5,75
Sửa chữa và bảo dưỡng laptop,9,19.62779653928217,1,1.0,102
Sửa chữa và bảo dưỡng hệ thống nước,19,4.624959974879595,1,0.0,156
Sửa chữa và bảo dưỡng ô tô,18,4.521426871460015,0,0.0,202
Sửa chữa và bảo dưỡng điện thoại,13,19.17971272040507,1,0.0,71
Sửa chữa và bảo dưỡng xe máy,24,2.608162757964187,1,0.0,137
Sửa chữa và bảo dưỡng máy lạnh,30,2.2244727779604254,0,1.0,201
Sửa chữa và bảo dưỡng máy tính,44,3.1238302396611277,0,1.0,168
Sửa chữa và bảo dưỡng quạt điện,4,1.9839325501481808,0,0.5,46
Sửa chữa và bảo dưỡng máy tính,7,3.2884618764597096,0,1.0,77
Sửa chữa và bảo dưỡng máy lạnh,20,3.192661738511301,1,0.5,174
Sửa chữa và bảo dưỡng máy in,39,5.334241840765225,0,1.0,161
Sửa chữa và bảo dưỡng hệ thống nước,11,7.888935212046645,1,1.0,148
Sửa chữa và bảo dưỡng xe máy,10,11.539906359556571,0,1.0,92
