service,distance,experience,hour,is_peak_hour,rain_ratio,completion_time
Sửa chữa và bảo dưỡng tủ lạnh,1,4.490026083157385,2,0,0.5,98
Sửa chữa và bảo dưỡng xe máy,20,2.461084045187475,4,0,0.5,119
Sửa chữa và bảo dưỡng máy lạnh,3,8.594860529298817,11,0,0.5,104
Sửa chữa và bảo dưỡng máy tính,26,4.282613898620925,1,0,0.5,201
Sửa chữa và bảo dưỡng TV,7,20.942245016501857,12,0,1.0,103
Sửa chữa và bảo dưỡng xe máy,6,15.498325854041877,8,1,0.5,88
Sửa chữa và bảo dưỡng máy tính,2,5.182057651240324,16,1,0.0,75
Sửa chữa và bảo dưỡng nồi cơm điện,9,18.433183134216616,19,1,0.0,53
Sửa chữa và bảo dưỡng ô tô,32,28.708408958604743,20,0,0.0,211
Sửa chữa và bảo dưỡng máy tính,1,4.239351354853878,11,0,1.0,61
Sửa chữa và bảo dưỡng tủ lạnh,6,6.092264025090934,19,1,0.0,116
Sửa chữa và bảo dưỡng hệ thống nước,22,18.040113267376373,0,0,1.0,130
Sửa chữa và bảo dưỡng nồi cơm điện,8,13.281775494201252,12,0,0.5,45
Sửa chữa và bảo dưỡng TV,4,28.224720043578813,18,1,1.0,99
Sửa chữa và bảo dưỡng quạt điện,26,20.40342487434164,9,1,0.5,85
Sửa chữa và bảo dưỡng điện thoại,8,24.372355128991916,23,0,0.0,43
Sửa chữa và bảo dưỡng máy lạnh,17,4.655258467937198,8,1,0.5,178
Sửa chữa và bảo dưỡng tủ lạnh,24,4.053386495132796,16,1,0.5,145
Sửa chữa và bảo dưỡng hệ thống nước,9,13.66731449981172,22,0,0.0,91
Sửa chữa và bảo dưỡng ô tô,25,1.9412529926605497,0,0,1.0,233
Sửa chữa và bảo dưỡng máy lạnh,18,25.487239803929146,2,0,0.0,135
Sửa chữa và bảo dưỡng máy lạnh,9,13.501523277130904,6,0,1.0,151
Sửa chữa và bảo dưỡng điện thoại,16,5.980683388043422,9,1,0.5,94
Sửa chữa và bảo dưỡng máy in,25,1.6387083793426505,8,1,1.0,218
Sửa chữa và bảo dưỡng nồi cơm điện,3,2.843944739001577,23,0,1.0,70
Sửa chữa và bảo dưỡng tủ lạnh,26,7.490019451527753,5,0,1.0,157
Sửa chữa và bảo dưỡng điện dân dụng,17,8.589320348328016,6,0,0.0,104
Sửa chữa và bảo dưỡng nồi cơm điện,6,13.910245122181957,9,1,0.0,34
Sửa chữa và bảo dưỡng hệ thống nước,24,24.233496013158284,14,1,0.0,145
Sửa chữa và bảo dưỡng lò vi sóng,20,10.006942562979795,23,0,0.0,86
Sửa chữa và bảo dưỡng xe máy,3,2.6405032222115916,0,0,0.5,93
Sửa chữa và bảo dưỡng TV,15,3.923371738461239,14,1,1.0,137
Sửa chữa và bảo dưỡng laptop,9,26.720242131899962,21,0,1.0,103
Sửa chữa và bảo dưỡng tủ lạnh,23,0.994826864669845,18,1,1.0,138
Sửa chữa và bảo dưỡng xe máy,23,16.715330266349028,21,0,0.5,108
Sửa chữa và bảo dưỡng quạt điện,25,0.3041846514990403,0,0,0.0,102
Sửa chữa và bảo dưỡng điện thoại,14,0.2067290868095465,11,0,0.0,100
Sửa chữa và bảo dưỡng máy lạnh,29,7.189212510796977,8,1,0.5,195
Sửa chữa và bảo dưỡng laptop,20,6.086111843167142,17,1,0.5,134
Sửa chữa và bảo dưỡng hệ thống nước,17,25.609256299303773,1,0,0.0,105
Sửa chữa và bảo dưỡng lò vi sóng,29,2.5241086057471955,8,1,0.5,150
Sửa chữa và bảo dưỡng máy giặt,43,7.985594985989203,17,1,0.5,213
Sửa chữa và bảo dưỡng máy tính,2,26.70244428692574,21,0,0.0,36
Sửa chữa và bảo dưỡng máy lạnh,5,3.5274553018712735,4,0,0.5,137
Sửa chữa và bảo dưỡng lò vi sóng,11,21.616210131357132,10,0,0.0,65
Sửa chữa và bảo dưỡng ô tô,2,5.691085853065824,14,1,0.5,197
Sửa chữa và bảo dưỡng điện dân dụng,2,25.52847875423428,4,0,0.0,72
Sửa chữa và bảo dưỡng lò vi sóng,2,6.256833537780064,20,0,0.5,69
Sửa chữa và bảo dưỡng điện dân dụng,16,2.689266896425508,16,1,0.5,304
Sửa chữa và bảo dưỡng máy tính,48,2.908424335356565,2,0,0.0,164
Sửa chữa và bảo dưỡng điện dân dụng,3,2.0004656158689915,11,0,1.0,107
Sửa chữa và bảo dưỡng laptop,6,7.012081494597576,0,0,0.5,93
Sửa chữa và bảo dưỡng xe máy,30,27.495919010171754,21,0,0.0,114
Sửa chữa và bảo dưỡng điện dân dụng,12,20.508004526626266,20,0,1.0,98
Sửa chữa và bảo dưỡng máy tính,4,1.9213807040413657,3,0,0.0,78
Sửa chữa và bảo dưỡng xe máy,2,7.4228669422090405,7,1,0.0,81
Sửa chữa và bảo dưỡng điện dân dụng,4,0.05559817868913308,4,0,0.5,112
Sửa chữa và bảo dưỡng ô tô,39,4.179855555826367,10,0,0.5,267
Sửa chữa và bảo dưỡng máy tính,28,16.45126597250605,1,0,0.5,105
Sửa chữa và bảo dưỡng tủ lạnh,4,10.384452738678721,19,1,0.5,105
Sửa chữa và bảo dưỡng laptop,25,0.34508507299805147,22,0,1.0,151
Sửa chữa và bảo dưỡng điện thoại,32,2.445426951562914,17,1,0.5,151
Sửa chữa và bảo dưỡng máy in,6,0.11285843265466278,20,0,1.0,107
Sửa chữa và bảo dưỡng hệ thống nước,38,2.140143333489414,23,0,0.0,187
Sửa chữa và bảo dưỡng ô tô,14,4.744749110744064,8,1,0.5,214
Sửa chữa và bảo dưỡng tủ lạnh,8,0.5761878452466374,13,0,1.0,156
Sửa chữa và bảo dưỡng xe máy,46,3.5453847584466978,15,1,0.0,161
Sửa chữa và bảo dưỡng máy tính,3,1.5957216016527358,13,0,0.5,68
Sửa chữa và bảo dưỡng máy lạnh,6,21.59408456284274,14,1,1.0,152
Sửa chữa và bảo dưỡng máy giặt,13,2.8489086108658976,20,0,0.5,140
Sửa chữa và bảo dưỡng lò vi sóng,32,6.535809681405653,19,1,0.0,139
Sửa chữa và bảo dưỡng TV,14,1.5168319284822263,6,0,0.0,131
Sửa chữa và bảo dưỡng laptop,1,6.667508414480685,0,0,0.0,85
Sửa chữa và bảo dưỡng máy in,7,18.053409099999335,20,0,1.0,80
Sửa chữa và bảo dưỡng máy lạnh,11,24.378588018386893,17,1,0.0,154
Sửa chữa và bảo dưỡng máy tính,10,0.4774305667255804,18,1,0.0,109
Sửa chữa và bảo dưỡng laptop,18,3.2131305326709727,4,0,1.0,130
Sửa chữa và bảo dưỡng điện dân dụng,4,7.803686713477219,16,1,1.0,110
Sửa chữa và bảo dưỡng máy in,37,1.1966347954180183,4,0,0.5,161
Sửa chữa và bảo dưỡng máy giặt,3,22.358473556090285,3,0,1.0,105
Sửa chữa và bảo dưỡng tủ lạnh,4,0.20617883962988615,21,0,0.5,122
Sửa chữa và bảo dưỡng quạt điện,2,7.954231370830064,12,0,0.0,26
Sửa chữa và bảo dưỡng laptop,11,29.619409663980353,1,0,0.0,68
Sửa chữa và bảo dưỡng điện thoại,26,17.402103523428156,16,1,0.0,93
Sửa chữa và bảo dưỡng điện thoại,29,3.6943144757974857,20,0,1.0,118
Sửa chữa và bảo dưỡng điện dân dụng,26,4.227188445960676,6,0,1.0,147
Sửa chữa và bảo dưỡng xe máy,24,0.09541277135861881,11,0,0.5,155
Sửa chữa và bảo dưỡng quạt điện,35,29.916971251374065,18,1,0.0,96
Sửa chữa và bảo dưỡng ô tô,13,5.462656494021553,8,1,1.0,250
Sửa chữa và bảo dưỡng tủ lạnh,34,6.164662844250421,13,0,0.5,163
Sửa chữa và bảo dưỡng máy lạnh,26,24.831083263285535,14,1,0.5,150
Sửa chữa và bảo dưỡng laptop,18,1.4764117909685086,20,0,0.0,123
Sửa chữa và bảo dưỡng xe máy,12,4.281103980889195,11,0,0.5,102
Sửa chữa và bảo dưỡng ô tô,3,3.7637628044262783,17,1,0.5,216
Sửa chữa và bảo dưỡng máy lạnh,12,6.062997163301572,16,1,1.0,179
Sửa chữa và bảo dưỡng hệ thống nước,13,19.684287544968054,9,1,1.0,128
Sửa chữa và bảo dưỡng điện thoại,5,1.791124340504052,16,1,1.0,94
Sửa chữa và bảo dưỡng máy giặt,34,17.90954939349571,1,0,0.0,181
Sửa chữa và bảo dưỡng điện dân dụng,10,0.9088742435869088,11,0,1.0,141
Sửa chữa và bảo dưỡng hệ thống nước,26,2.418885485722475,5,0,1.0,186
Sửa chữa và bảo dưỡng laptop,39,8.793177090471783,13,0,0.0,148
Sửa chữa và bảo dưỡng máy tính,10,3.298716459127223,13,0,1.0,103
Sửa chữa và bảo dưỡng ô tô,38,22.361309796002,12,0,0.0,225
Sửa chữa và bảo dưỡng máy tính,16,0.14952795026317878,7,1,1.0,133
Sửa chữa và bảo dưỡng quạt điện,5,2.283211412634918,5,0,0.0,47
Sửa chữa và bảo dưỡng lò vi sóng,18,0.02317542376010895,8,1,0.5,149
Sửa chữa và bảo dưỡng máy in,7,1.889440311480533,9,1,0.0,110
Sửa chữa và bảo dưỡng tủ lạnh,8,17.04596858855135,11,0,0.5,104
Sửa chữa và bảo dưỡng nồi cơm điện,18,7.142186980536696,2,0,1.0,84
Sửa chữa và bảo dưỡng máy lạnh,38,15.02290256234091,16,1,0.0,215
Sửa chữa và bảo dưỡng máy tính,17,8.070383529953425,9,1,0.0,101
Sửa chữa và bảo dưỡng điện dân dụng,21,15.028797708124193,9,1,1.0,111
Sửa chữa và bảo dưỡng máy in,19,16.56630154827429,12,0,0.5,93
Sửa chữa và bảo dưỡng máy tính,26,29.525887821220046,6,0,1.0,110
Sửa chữa và bảo dưỡng điện dân dụng,9,19.96024054204529,10,0,1.0,93
Sửa chữa và bảo dưỡng máy giặt,12,2.834026899591694,2,0,1.0,159
Sửa chữa và bảo dưỡng hệ thống nước,18,1.464478434831665,18,1,0.0,163
Sửa chữa và bảo dưỡng máy tính,31,1.241785698166237,4,0,0.5,134
Sửa chữa và bảo dưỡng quạt điện,23,29.343378494273363,22,0,1.0,70
Sửa chữa và bảo dưỡng tủ lạnh,2,25.29467888836316,9,1,0.0,79
Sửa chữa và bảo dưỡng laptop,7,1.3032306700156253,2,0,0.0,94
Sửa chữa và bảo dưỡng máy lạnh,25,6.347181465007714,15,1,1.0,176
Sửa chữa và bảo dưỡng nồi cơm điện,19,0.2054912242880369,4,0,0.5,102
Sửa chữa và bảo dưỡng điện dân dụng,40,2.5752307616488626,17,1,0.0,185
Sửa chữa và bảo dưỡng tủ lạnh,13,3.0475998943809053,19,1,1.0,144
Sửa chữa và bảo dưỡng máy tính,44,4.253814661913075,8,1,0.0,157
Sửa chữa và bảo dưỡng tủ lạnh,20,24.77022994163424,22,0,0.5,141
Sửa chữa và bảo dưỡng máy tính,15,1.9137051871479578,9,1,0.5,115
Sửa chữa và bảo dưỡng nồi cơm điện,26,3.4847072152753507,21,0,1.0,98
Sửa chữa và bảo dưỡng điện dân dụng,13,3.60836650808878,4,0,0.5,111
Sửa chữa và bảo dưỡng quạt điện,17,5.45024912463706,6,0,0.5,43
Sửa chữa và bảo dưỡng xe máy,34,20.848442947678024,6,0,0.0,128
Sửa chữa và bảo dưỡng lò vi sóng,10,23.843095383949848,21,0,1.0,90
Sửa chữa và bảo dưỡng nồi cơm điện,24,16.06168108594059,3,0,0.0,84
Sửa chữa và bảo dưỡng tủ lạnh,13,0.7584055993413693,12,0,0.0,136
Sửa chữa và bảo dưỡng máy in,9,2.2492262107026337,4,0,0.5,50
Sửa chữa và bảo dưỡng lò vi sóng,15,0.24571601771326168,22,0,0.0,111
Sửa chữa và bảo dưỡng TV,7,2.2237535121494605,16,1,0.5,133
Sửa chữa và bảo dưỡng máy giặt,18,26.292793025915444,6,0,0.5,130
Sửa chữa và bảo dưỡng điện dân dụng,10,25.187656512801432,18,1,0.5,100
Sửa chữa và bảo dưỡng điện dân dụng,36,3.221821212766301,8,1,1.0,171
Sửa chữa và bảo dưỡng nồi cơm điện,31,5.221287372168766,22,0,0.5,113
Sửa chữa và bảo dưỡng máy giặt,9,6.5888969865161435,3,0,1.0,149
Sửa chữa và bảo dưỡng xe máy,7,5.813525486350182,6,0,1.0,87
Sửa chữa và bảo dưỡng điện dân dụng,41,4.588540018597588,10,0,1.0,181
Sửa chữa và bảo dưỡng TV,2,3.704481849549887,11,0,1.0,118
Sửa chữa và bảo dưỡng quạt điện,2,11.779935718366648,7,1,1.0,32
Sửa chữa và bảo dưỡng laptop,7,17.012225911909038,3,0,1.0,90
Sửa chữa và bảo dưỡng máy giặt,9,2.9510250190434406,2,0,0.0,129
Sửa chữa và bảo dưỡng máy giặt,23,10.467482509960668,15,1,1.0,167
Sửa chữa và bảo dưỡng nồi cơm điện,24,7.421036393020016,11,0,0.5,88
Sửa chữa và bảo dưỡng tủ lạnh,13,15.719692273038902,17,1,0.5,128
Sửa chữa và bảo dưỡng hệ thống nước,5,19.187338256836565,12,0,0.5,81
Sửa chữa và bảo dưỡng TV,20,7.775726217457995,13,0,1.0,142
Sửa chữa và bảo dưỡng điện thoại,25,2.783028477558412,19,1,0.0,111
Sửa chữa và bảo dưỡng hệ thống nước,13,0.9269371608150296,20,0,1.0,149
Sửa chữa và bảo dưỡng quạt điện,39,0.31237428731218164,1,0,0.5,138
Sửa chữa và bảo dưỡng điện thoại,23,0.2880523208506899,19,1,0.5,130
Sửa chữa và bảo dưỡng quạt điện,14,11.715621584853347,9,1,1.0,61
Sửa chữa và bảo dưỡng máy giặt,29,2.3250807289010655,4,0,0.5,199
Sửa chữa và bảo dưỡng điện thoại,31,17.470478956275826,22,0,0.5,105
Sửa chữa và bảo dưỡng quạt điện,44,29.143409534678597,16,1,1.0,124
Sửa chữa và bảo dưỡng xe máy,11,0.9588534677542684,1,0,1.0,134
Sửa chữa và bảo dưỡng máy giặt,14,2.482463239598692,3,0,1.0,153
Sửa chữa và bảo dưỡng máy tính,31,1.1715487816747971,3,0,1.0,138
Sửa chữa và bảo dưỡng lò vi sóng,4,16.09366977747301,16,1,1.0,79
Sửa chữa và bảo dưỡng máy tính,43,7.746965846307665,15,1,0.5,160
Sửa chữa và bảo dưỡng máy lạnh,2,6.519445757136545,10,0,0.5,155
Sửa chữa và bảo dưỡng xe máy,9,7.9815896245152675,1,0,0.0,83
Sửa chữa và bảo dưỡng máy lạnh,13,4.342564975692285,13,0,0.0,151
Sửa chữa và bảo dưỡng nồi cơm điện,3,23.06794385713981,16,1,1.0,49
Sửa chữa và bảo dưỡng máy in,8,9.36841213619477,5,0,0.0,60
Sửa chữa và bảo dưỡng điện dân dụng,20,1.3775927453400656,10,0,1.0,117
Sửa chữa và bảo dưỡng máy lạnh,13,9.97422722345131,7,1,0.5,172
Sửa chữa và bảo dưỡng máy giặt,4,2.280775912590623,7,1,0.0,133
Sửa chữa và bảo dưỡng máy tính,24,1.885748389632521,4,0,0.0,115
Sửa chữa và bảo dưỡng điện thoại,12,14.150120152554901,5,0,1.0,72
Sửa chữa và bảo dưỡng tủ lạnh,25,7.770730988182822,3,0,1.0,164
Sửa chữa và bảo dưỡng tủ lạnh,2,1.1792195953944349,15,1,0.0,107
Sửa chữa và bảo dưỡng TV,8,25.756041367058064,23,0,1.0,91
Sửa chữa và bảo dưỡng máy lạnh,23,7.56430541011054,18,1,0.0,166
Sửa chữa và bảo dưỡng xe máy,22,5.211751135161693,7,1,0.5,133
Sửa chữa và bảo dưỡng TV,24,6.810636148508015,17,1,0.5,151
Sửa chữa và bảo dưỡng hệ thống nước,38,0.5258118067282591,15,1,0.5,199
Sửa chữa và bảo dưỡng hệ thống nước,22,7.097556197238513,7,1,1.0,166
Sửa chữa và bảo dưỡng hệ thống nước,12,3.492344774111351,6,0,0.5,134
Sửa chữa và bảo dưỡng quạt điện,11,0.09325143216748799,21,0,0.5,80
Sửa chữa và bảo dưỡng lò vi sóng,7,5.8621951022381795,7,1,0.5,80
Sửa chữa và bảo dưỡng nồi cơm điện,7,5.042065220851429,17,1,0.0,59
Sửa chữa và bảo dưỡng TV,14,20.65468002064651,18,1,0.5,126
Sửa chữa và bảo dưỡng nồi cơm điện,1,6.525255843871406,13,0,0.5,47
Sửa chữa và bảo dưỡng laptop,29,8.278278165039973,20,0,0.0,121
Sửa chữa và bảo dưỡng tủ lạnh,10,1.7443683362668674,0,0,0.0,127
Sửa chữa và bảo dưỡng điện dân dụng,14,11.801958624996214,19,1,0.0,104
Sửa chữa và bảo dưỡng laptop,35,5.4053657634410825,4,0,0.5,145
Sửa chữa và bảo dưỡng lò vi sóng,13,3.390396987249625,0,0,0.0,97
Sửa chữa và bảo dưỡng nồi cơm điện,24,6.443994438604678,21,0,1.0,104
Sửa chữa và bảo dưỡng laptop,9,1.384628600777729,13,0,1.0,122
Sửa chữa và bảo dưỡng TV,14,0.0747113165357779,11,0,0.0,130
Sửa chữa và bảo dưỡng quạt điện,16,17.888936619684475,14,1,0.5,63
Sửa chữa và bảo dưỡng điện dân dụng,4,18.18043693817536,8,1,0.5,82
Sửa chữa và bảo dưỡng xe máy,10,4.906231814686037,23,0,1.0,110
Sửa chữa và bảo dưỡng máy giặt,38,10.17184458706082,23,0,1.0,180
Sửa chữa và bảo dưỡng máy giặt,35,3.6535155099299166,19,1,1.0,219
Sửa chữa và bảo dưỡng máy in,12,20.71641449619009,3,0,1.0,72
Sửa chữa và bảo dưỡng tủ lạnh,22,2.54119913449594,15,1,0.0,142
Sửa chữa và bảo dưỡng máy giặt,10,3.1154856165331437,12,0,0.0,128
Sửa chữa và bảo dưỡng ô tô,30,0.8553777211825342,8,1,0.0,289
Sửa chữa và bảo dưỡng hệ thống nước,10,23.957909955176348,7,1,0.5,116
Sửa chữa và bảo dưỡng lò vi sóng,8,6.977064903677881,4,0,0.5,94
Sửa chữa và bảo dưỡng điện dân dụng,4,14.861358978201837,21,0,0.0,71
Sửa chữa và bảo dưỡng TV,3,3.489953288402825,16,1,0.5,114
Sửa chữa và bảo dưỡng ô tô,16,27.171301624705524,0,0,0.5,199
Sửa chữa và bảo dưỡng điện thoại,8,20.851702180871115,23,0,0.5,53
Sửa chữa và bảo dưỡng hệ thống nước,37,28.91030808921922,20,0,0.0,150
Sửa chữa và bảo dưỡng quạt điện,2,7.49809596091792,1,0,0.0,27
Sửa chữa và bảo dưỡng điện thoại,1,5.358916231632058,1,0,1.0,62
Sửa chữa và bảo dưỡng máy lạnh,30,13.099652674574447,13,0,1.0,180
Sửa chữa và bảo dưỡng quạt điện,5,2.2419750859085874,2,0,0.5,53
Sửa chữa và bảo dưỡng điện dân dụng,15,0.6251924406485097,13,0,0.0,118
Sửa chữa và bảo dưỡng hệ thống nước,31,19.049654617250155,1,0,0.5,151
Sửa chữa và bảo dưỡng ô tô,4,7.5748608047319,6,0,0.0,200
Sửa chữa và bảo dưỡng điện dân dụng,22,6.356109568916646,18,1,0.5,136
Sửa chữa và bảo dưỡng điện dân dụng,29,1.4888290274114135,8,1,0.0,165
Sửa chữa và bảo dưỡng điện dân dụng,3,7.403642389244832,23,0,0.0,73
Sửa chữa và bảo dưỡng TV,21,6.590783479618652,6,0,1.0,147
Sửa chữa và bảo dưỡng điện dân dụng,5,5.214676694344876,20,0,0.5,80
Sửa chữa và bảo dưỡng máy giặt,23,28.884146130231827,21,0,0.0,142
Sửa chữa và bảo dưỡng điện dân dụng,3,1.4739471532473645,13,0,0.5,89
Sửa chữa và bảo dưỡng máy giặt,3,0.6886092703628062,1,0,1.0,142
Sửa chữa và bảo dưỡng tủ lạnh,32,7.38934373040104,20,0,1.0,201
Sửa chữa và bảo dưỡng TV,20,25.98393987882438,11,0,0.0,126
Sửa chữa và bảo dưỡng ô tô,7,4.796588380917847,17,1,0.5,195
Sửa chữa và bảo dưỡng điện dân dụng,22,4.682654710578416,9,1,1.0,134
Sửa chữa và bảo dưỡng máy tính,34,27.56368489483406,8,1,1.0,126
Sửa chữa và bảo dưỡng điện thoại,35,17.705100212746657,18,1,0.5,115
Sửa chữa và bảo dưỡng nồi cơm điện,9,29.282595379088658,10,0,0.5,51
Sửa chữa và bảo dưỡng quạt điện,13,4.813559504341418,6,0,0.5,66
Sửa chữa và bảo dưỡng nồi cơm điện,18,13.38454727653626,18,1,1.0,79
Sửa chữa và bảo dưỡng lò vi sóng,40,4.371542430778895,2,0,0.0,149
Sửa chữa và bảo dưỡng máy in,12,2.7274208503701525,17,1,0.0,106
Sửa chữa và bảo dưỡng tủ lạnh,14,23.479904796275388,0,0,1.0,108
Sửa chữa và bảo dưỡng ô tô,21,0.558664828383346,21,0,0.5,254
Sửa chữa và bảo dưỡng nồi cơm điện,21,1.28193312536246,13,0,1.0,112
Sửa chữa và bảo dưỡng máy tính,10,18.966074055206267,14,1,1.0,85
Sửa chữa và bảo dưỡng máy tính,28,2.5590102882348242,9,1,0.0,126
Sửa chữa và bảo dưỡng máy tính,13,2.579288983768029,10,0,1.0,109
